popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
27,0.977,0.3339999999999999,900480,0.043,0.919,A#,0.331,-28.687,Major,0.0396,133.429,0.1969999999999999,Classical
51,0.00132,0.624,216733,0.898,0.0354,A,0.583,-4.762,Major,0.0495,130.14600000000002,0.6659999999999999,Alternative
39,0.152,0.7559999999999999,243373,0.787,0,D,0.205,-7.422999999999999,Major,0.24,123.405,0.4589999999999999,Country
41,0.00755,0.624,214373,0.813,0,E,0.168,-2.5580000000000003,Major,0.0339,115.843,0.833,Alternative
56,0.00584,0.5579999999999999,220606,0.493,0.2769999999999999,A#,0.11,-10.630999999999998,Minor,0.0491,105.056,0.0666,Rap
47,0.00729,0.44,340000,0.809,0.0094,A,0.0949,-8.963,Major,0.0836,169.765,0.7390000000000001,Electronic
39,0.0076599999999999,0.41,192702,0.7979999999999999,0.0296,G#,0.317,-4.968999999999999,Major,0.0346,135.85,0.379,Country
37,0.0774,0.7090000000000001,191228,0.589,0,G,0.1939999999999999,-6.214,Major,0.0883,85.03399999999999,0.118,Country
13,0.203,0.4629999999999999,139733,0.542,0.835,E,0.342,-12.263,Minor,0.0284,150.091,0.282,Anime
33,0.00224,0.531,221533,0.995,0,C,0.376,-2.171,Minor,0.1009999999999999,95.05,0.235,Anime
67,0.207,0.5720000000000001,289000,0.8220000000000001,0,B,0.359,-6.015,Minor,0.361,94.812,0.472,Rap
34,0.00942,0.55,313213,0.78,0,D#,0.0841,-2.387,Major,0.0261,103.584,0.8240000000000001,Anime
66,0.29,0.364,245503.5,0.457,1.06e-4,E,0.922,-14.162,Minor,0.0675,163.219,0.175,Rock
52,0.0069099999999999,0.51,204613,0.894,5.16e-5,F,0.0921,-4.263999999999999,Major,0.0544,174.033,0.5529999999999999,Rock
37,0.0592,0.5589999999999999,277711,0.794,0,F#,0.107,-7.151,Major,0.0981,147.394,0.6829999999999999,Country
25,0.216,0.779,245503.5,0.384,0,F#,0.083,-8.736,Minor,0.0315,120.369,0.419,Blues
55,8.41e-6,0.525,186907,0.973,0.00426,F#,0.39,-4.087,Major,0.0887,99.693,0.515,Rock
57,0.314,0.654,116821,0.546,0,C,0.254,-7.957999999999999,Major,0.204,169.99400000000003,0.294,Hip-Hop
14,0.192,0.467,245503.5,0.925,0.1009999999999999,D,0.102,-9.226,Major,0.0532,169.952,0.601,Anime
40,0.042,0.555,253987,0.946,0.21,D#,0.152,-4.721,Major,0.0447,129.982,0.789,Electronic
0,0.968,0.278,210013,0.084,4.33e-5,G#,0.337,-22.924,Major,0.0543,73.821,0.0924,Classical
63,0.0574,0.825,257827,0.636,0,E,0.249,-6.417000000000001,Minor,0.221,150.009,0.147,Rap
38,0.991,0.408,122296,0.0657,0.92,D,0.115,-25.193,Major,0.0338,94.623,0.257,Classical
49,0.0792,0.425,323931,0.4029999999999999,0.0049,E,0.113,-9.343,Minor,0.0273,155.761,0.135,Jazz
42,0.283,0.5589999999999999,308747,0.862,0.00106,G,0.546,-7.819,Major,0.0514,124.596,0.434,Blues
66,0.284,0.472,211773,0.86,0,E,0.83,-3.967,Minor,0.0451,144.07299999999998,0.366,Rap
25,0.991,0.389,285093,0.0352,0.8909999999999999,F,0.0832,-28.477,Major,0.0468,127.789,0.209,Classical
31,0.985,0.267,460667,0.119,0.8590000000000001,A,0.07,-21.826,Major,0.0333,76.407,0.0313,Classical
31,0.369,0.32,403533,0.541,0.887,A,0.294,-14.153,Minor,0.0347,185.051,0.693,Blues
41,0.764,0.315,222507,0.6459999999999999,8.43e-4,E,0.107,-5.912999999999999,Minor,0.0646,137.049,0.332,Alternative
57,0.00143,0.632,196893,0.639,0,F,0.221,-5.938,Major,0.0259,95.506,0.733,Rock
26,0.00326,0.521,215200,0.952,0,C#,0.0589,-4.569,Minor,0.31,114.951,0.258,Anime
35,0.0147,0.885,245503.5,0.479,0.455,C#,0.249,-6.92,Major,0.225,142.001,0.3929999999999999,Electronic
51,0.251,0.6759999999999999,200693,0.57,6.63e-4,D,0.295,-7.23,Major,0.0652,77.381,0.236,Hip-Hop
33,0.0435,0.46,189098,0.674,3.11e-6,F#,0.177,-5.518,Major,0.062,159.985,0.264,Electronic
60,0.00213,0.924,185391,0.55,4.34e-5,D,0.1009999999999999,-6.402,Major,0.252,139.99200000000002,0.298,Hip-Hop
29,0.0853,0.604,235067,0.941,0,E,0.259,-3.212,Major,0.0677,117.014,0.541,Anime
19,0.251,0.542,83173,0.504,0.723,A,0.141,-9.629,Major,0.0282,169.979,0.611,Anime
8,0.0999,0.278,197760,0.3929999999999999,0.901,A,0.0803,-11.095,Minor,0.0323,140.007,0.0799,Anime
26,0.99,0.586,184040,0.68,0.649,A,0.283,-7.943,Major,0.183,100.101,0.7040000000000001,Blues
58,0.296,0.379,292520,0.644,0,A#,0.313,-7.933,Minor,0.1119999999999999,89.34899999999999,0.144,Rap
52,0.00305,0.715,203067,0.758,0.107,E,0.345,-4.797,Minor,0.152,129.048,0.385,Electronic
36,0.4629999999999999,0.358,590200,0.5670000000000001,0.0683,E,0.25,-7.322,Minor,0.0762,125.638,0.23,Blues
25,0.996,0.5920000000000001,41160,0.0134,0.634,C,0.267,-26.449,Major,0.0462,109.796,0.432,Classical
62,0.273,0.84,337640,0.483,0,A#,0.111,-8.838,Minor,0.157,91.992,0.198,Rap
38,0.317,0.349,240933,0.799,2.72e-6,E,0.835,-7.155,Major,0.0681,134.144,0.708,Blues
77,0.0583,0.688,230493,0.835,2.87e-6,G#,0.0795,-4.162,Major,0.0911,84.85799999999999,0.88,Rock
54,0.0406,0.493,197564,0.547,0.0054,D#,0.1119999999999999,-7.189,Major,0.0682,129.911,0.054,Rap
26,0.00109,0.8190000000000001,267573,0.789,0.8390000000000001,A,0.0453,-9.479,Minor,0.039,100.767,0.7090000000000001,Jazz
49,0.358,0.805,180267,0.684,2.24e-6,C,0.15,-7.694,Major,0.0454,110.912,0.792,Country
50,0.4429999999999999,0.371,163707,0.259,0.0038399999999999,G,0.0752,-11.352,Major,0.0312,140.425,0.0467,Alternative
45,0.3779999999999999,0.769,341204,0.637,0.674,A#,0.205,-9.218,Minor,0.0403,117.999,0.878,Jazz
37,0.0077,0.293,357040,0.726,0.108,C#,0.106,-7.037999999999999,Major,0.0373,103.741,0.28,Jazz
35,0.00209,0.594,245503.5,0.5329999999999999,0.085,F,0.0858,-7.434,Minor,0.0343,180.012,0.351,Jazz
28,0.992,0.429,254040,0.00356,0.956,G#,0.0967,-29.191,Minor,0.0651,66.112,0.185,Classical
34,0.445,0.6890000000000001,278667,0.4479999999999999,0.255,G,0.251,-13.212,Major,0.0746,102.619,0.482,Electronic
36,0.0439,0.623,187160,0.973,0.8440000000000001,D,0.144,-6.028,Major,0.0627,135.583,0.727,Electronic
44,0.228,0.584,196557,0.6559999999999999,0.00288,D#,0.172,-7.657,Minor,0.0578,81.846,0.345,Alternative
20,0.994,0.409,246533,0.1369999999999999,0.929,A#,0.0869,-20.411,Major,0.0685,78.544,0.155,Anime
34,0.987,0.253,149613,0.083,0.88,C,0.133,-24.371,Minor,0.0438,73.318,0.327,Classical
10,0.00894,0.486,221160,0.8740000000000001,0.00228,F,0.1169999999999999,-7.1770000000000005,Major,0.251,174.952,0.412,Anime
65,0.0504,0.5710000000000001,245503.5,0.633,1.64e-6,C,0.171,-12.942,Major,0.0475,98.412,0.857,Blues
22,0.44,0.608,291084,0.498,0,A,0.0765,-6.395,Major,0.306,180.1,0.4529999999999999,Blues
55,0.0172,0.7,188444,0.718,0,A#,0.203,-5.61,Minor,0.0318,135.017,0.498,Rap
31,3.63e-4,0.413,251973,0.469,0.12,A,0.132,-8.611,Minor,0.03,115.606,0.47,Blues
29,0.183,0.531,225120,0.956,0,A#,0.289,-4.544,Minor,0.0419,117.037,0.863,Anime
19,0.588,0.416,464267,0.487,0.00162,D,0.34,-8.749,Major,0.0345,93.262,0.718,Blues
60,0.0906,0.4629999999999999,262985,0.816,0.00671,D,0.0733,-4.954,Major,0.0318,85.986,0.59,Rock
55,6.15e-4,0.292,266240,0.81,5.98e-4,E,0.3,-6.365,Major,0.213,96.152,0.349,Alternative
59,0.0018899999999999,0.62,200000,0.721,0,C#,0.155,-6.176,Minor,0.0429,169.919,0.286,Hip-Hop
28,0.00531,0.531,249600,0.964,0.0273,C#,0.0832,-1.971,Minor,0.5329999999999999,150.237,0.198,Electronic
65,0.273,0.502,372113,0.768,0,D,0.204,-4.102,Minor,0.344,168.218,0.4029999999999999,Rap
39,5.98e-4,0.626,192093,0.727,5.96e-4,E,0.1,-9.829,Minor,0.0481,121.352,0.546,Blues
30,0.8059999999999999,0.71,154973,0.613,6.03e-4,G#,0.158,-11.386,Major,0.0782,99.237,0.888,Blues
57,0.695,0.51,177547,0.31,0,D,0.128,-13.647,Minor,0.0291,90.074,0.292,Blues
11,0.927,0.213,368600,0.426,0.935,A#,0.857,-16.172,Major,0.0515,70.541,0.0797,Anime
44,0.0393,0.638,191000,0.595,2.6600000000000003e-5,A#,0.1639999999999999,-7.768,Major,0.053,120.021,0.291,Electronic
54,0.511,0.775,206267,0.527,0,F#,0.0799,-4.213,Minor,0.296,133.953,0.474,Rap
29,0.00632,0.546,180053,0.8370000000000001,0.196,G,0.371,-6.93,Major,0.054,140.941,0.5479999999999999,Blues
53,0.0184,0.833,352907,0.64,0,A#,0.102,-5.674,Minor,0.2189999999999999,99.284,0.465,Hip-Hop
63,0.0475,0.56,245503.5,0.731,0,D,0.282,-6.121,Major,0.0281,99.981,0.401,Rock
56,0.00301,0.925,245503.5,0.568,1.39e-5,C#,0.1369999999999999,-6.155,Major,0.062,136.019,0.284,Rap
63,0.0015199999999999,0.648,278067,0.622,5.97e-5,G,0.109,-6.063,Major,0.0428,88.684,0.51,Hip-Hop
62,6.51e-4,0.487,161627,0.987,0.0506,C#,0.284,-4.71,Major,0.0812,180.065,0.499,Rap
67,0.184,0.685,245503.5,0.708,0,G#,0.111,-7.212999999999999,Major,0.0778,140.042,0.0947,Rap
49,0.0173,0.611,143627,0.795,0,F#,0.1159999999999999,-3.428,Major,0.04,95.759,0.3829999999999999,Alternative
34,0.32,0.657,310893,0.494,0.852,G,0.0435,-11.993,Major,0.0252,92.064,0.313,Jazz
58,0.00975,0.58,174093,0.657,0,F#,0.556,-6.632999999999999,Minor,0.0571,156.996,0.337,Hip-Hop
57,0.00512,0.7340000000000001,245503.5,0.8320000000000001,6.66e-4,A,0.1939999999999999,-6.408,Minor,0.0554,113.912,0.812,Alternative
36,0.144,0.721,239533,0.542,0.0036799999999999,C#,0.711,-15.775,Major,0.0698,120.243,0.944,Jazz
37,0.937,0.211,398493,0.3,0.418,A,0.0814,-13.261,Minor,0.0336,123.711,0.0366,Classical
49,0.042,0.599,158760,0.932,0,A#,0.123,-3.3710000000000004,Minor,0.0423,93.991,0.961,Country
51,0.163,0.491,232963,0.675,0.00176,G,0.132,-7.152,Major,0.0829,87.22200000000001,0.665,Hip-Hop
35,0.087,0.534,209173,0.8440000000000001,0,D#,0.236,-3.931,Major,0.0461,163.991,0.457,Country
43,0.0392,0.519,192937,0.852,0,C#,0.376,-3.931,Major,0.0464,163.963,0.77,Country
32,8.57e-5,0.4529999999999999,315947,0.7809999999999999,0.0039,C,0.111,-5.497000000000001,Minor,0.045,124.98,0.384,Anime
57,0.0182,0.3779999999999999,339493,0.596,1.14e-5,F,0.144,-5.406000000000001,Major,0.0323,135.968,0.172,Alternative
47,0.345,0.905,161750,0.718,0,A#,0.1169999999999999,-6.249,Minor,0.128,94.998,0.6659999999999999,Hip-Hop
49,0.982,0.183,303320,0.245,0.974,G,0.417,-17.934,Major,0.039,123.139,0.0376,Rock
59,0.00422,0.44,207613,0.78,1.4300000000000002e-5,D,0.367,-4.011,Major,0.278,78.12100000000001,0.256,Rock
50,0.7140000000000001,0.317,187067,0.158,0,C,0.18,-15.853,Minor,0.0309,104.332,0.2269999999999999,Jazz
26,0.00207,0.597,256552,0.937,0.0666,F,0.0727,-3.244,Minor,0.114,145.165,0.148,Electronic
51,0.823,0.8009999999999999,198586,0.363,0.00341,F,0.107,-10.867,Major,0.312,85.958,0.53,Jazz
17,0.0117,0.52,265200,0.965,0,F,0.185,-1.939,Major,0.0914,95.026,0.283,Anime
46,0.371,0.588,214347,0.7979999999999999,0,F#,0.106,-4.507,Major,0.04,137.996,0.763,Country
51,0.0166,0.865,205465,0.762,0.795,C,0.0233,-7.444,Major,0.0762,118.005,0.8959999999999999,Electronic
53,0.0944,0.674,199375,0.58,0,B,0.1939999999999999,-6.216,Major,0.0548,75.033,0.265,Rap
56,0.474,0.5529999999999999,223827,0.619,0,D#,0.123,-7.101,Major,0.0308,183.91,0.374,Country
38,0.526,0.708,245503.5,0.8909999999999999,2.4e-6,C#,0.031,-4.76,Major,0.0557,137.935,0.961,Jazz
58,0.00223,0.511,245503.5,0.617,0,A#,0.201,-5.882999999999999,Major,0.0313,90.951,0.4039999999999999,Rock
38,0.00362,0.3779999999999999,217627,0.606,0.84,F#,0.1159999999999999,-13.003,Major,0.0261,91.875,0.436,Electronic
21,0.008,0.5489999999999999,252227,0.955,0,E,0.39,-3.312,Minor,0.0552,130.101,0.606,Anime
74,0.0718,0.418,257480,0.3829999999999999,0.0177,E,0.0896,-11.782,Major,0.0257,87.773,0.352,Rock
41,0.321,0.8029999999999999,178627,0.6709999999999999,2.51e-5,D,0.223,-7.959,Major,0.251,108.992,0.376,Alternative
54,0.0028899999999999,0.644,288307,0.5479999999999999,0,A#,0.0453,-4.936,Minor,0.349,169.884,0.262,Hip-Hop
27,0.0337,0.513,165132,0.828,0.569,B,0.109,-5.439,Minor,0.0609,178.543,0.0591,Electronic
15,6.91e-4,0.494,245503.5,0.959,0,D,0.1969999999999999,-3.907,Major,0.0966,97.524,0.522,Anime
53,0.1639999999999999,0.552,295667,0.802,0.00114,D,0.13,-7.479,Major,0.04,152.80700000000002,0.631,Rock
35,0.53,0.589,208707,0.447,0,F,0.118,-7.604,Major,0.0282,74.953,0.139,Country
51,0.297,0.652,130909,0.504,0,C#,0.1369999999999999,-11.2,Major,0.441,87.8,0.209,Hip-Hop
59,1.21e-5,0.421,205027,0.95,2.14e-4,A#,0.314,-3.985,Major,0.0768,80.91199999999999,0.5529999999999999,Alternative
29,0.18,0.6509999999999999,248236,0.892,2.24e-4,C,0.27,-2.448,Minor,0.0498,127.946,0.496,Anime
65,0.204,0.8690000000000001,169787,0.682,0.0554,F#,0.132,-9.113,Minor,0.19,140.084,0.634,Hip-Hop
35,0.7809999999999999,0.654,217227,0.5920000000000001,0.124,A,0.087,-8.148,Minor,0.0613,127.176,0.405,Blues
55,0.128,0.534,295467,0.6629999999999999,3.63e-5,G,0.431,-5.48,Major,0.0286,141.525,0.573,Rock
29,0.516,0.5489999999999999,289827,0.589,0.0029,D,0.185,-6.631,Minor,0.0969,73.188,0.505,Blues
68,0.207,0.9,165000,0.831,2.53e-6,C#,0.0963,-5.392,Major,0.198,139.987,0.6609999999999999,Hip-Hop
56,1.88e-5,0.346,231053,0.846,8.58e-4,C#,0.1169999999999999,-4.796,Minor,0.0621,143.15200000000002,0.28,Rap
39,0.143,0.436,297213,0.845,9.91e-4,B,0.362,-4.09,Major,0.0387,160.067,0.54,Anime
66,0.0325,0.544,238493,0.5,3.78e-6,B,0.109,-8.253,Major,0.026,93.621,0.177,Rock
58,0.313,0.698,248987,0.605,2.379999999999e-4,A,0.0783,-11.492,Minor,0.0302,134.092,0.8,Alternative
74,0.173,0.7120000000000001,196138,0.481,0,E,0.241,-5.415,Minor,0.0487,140,0.062,Rap
34,0.00141,0.516,293275,0.813,2.44e-4,F,0.374,-5.978,Minor,0.0469,89.969,0.124,Electronic
58,0.00144,0.627,194533,0.63,0.19,A,0.337,-12.33,Major,0.0403,125.154,0.3229999999999999,Rock
44,0.2269999999999999,0.536,203493,0.84,5.85e-5,B,0.21,-5.729,Major,0.0341,152.334,0.953,Country
28,0.922,0.271,1142280,0.085,0.866,F,0.0867,-18.675,Minor,0.0397,111.755,0.099,Classical
41,0.00229,0.485,199541,0.855,0.211,D,0.3339999999999999,-5.756,Major,0.0374,145.003,0.267,Electronic
14,0.986,0.802,322467,0.246,0.914,F,0.131,-17.999000000000002,Minor,0.0374,103.975,0.4529999999999999,Anime
40,0.7170000000000001,0.6409999999999999,230520,0.3879999999999999,2.19e-5,A,0.0849,-8.783,Major,0.0292,140.072,0.276,Country
40,0.0323,0.775,233333,0.386,0.516,B,0.497,-13.175,Minor,0.065,143.976,0.436,Jazz
61,0.0333,0.7120000000000001,288867,0.674,1.87e-6,A,0.0916,-8.187999999999999,Major,0.1939999999999999,111.869,0.3289999999999999,Hip-Hop
73,0.0585,0.765,147413,0.574,0,F,0.22,-8.456,Major,0.31,140.017,0.606,Hip-Hop
53,7.83e-4,0.564,231640,0.713,0.00261,F#,0.1939999999999999,-10.409,Minor,0.0393,120.678,0.6609999999999999,Rock
69,0.748,0.599,215413,0.317,0,C#,0.111,-11.212,Major,0.174,148.09,0.203,Hip-Hop
48,0.0513,0.647,299413,0.638,7.9e-6,G,0.0857,-6.95,Major,0.0327,128.129,0.7040000000000001,Country
60,6.21e-4,0.315,256072,0.826,6.69e-4,G,0.0703,-4.315,Minor,0.0644,139.16299999999998,0.359,Blues
32,0.415,0.726,173427,0.231,0,C,0.128,-12.823,Major,0.422,122.909,0.942,Blues
15,0.00294,0.433,258929,0.986,1.57e-4,D,0.487,-4.425,Minor,0.0787,149.957,0.684,Anime
44,0.61,0.623,225297,0.475,0.00264,G,0.265,-10.06,Major,0.0735,145.02700000000002,0.425,Alternative
55,0.122,0.5,173773,0.8540000000000001,0,G,0.0794,-5.151,Minor,0.0945,94.96,0.4039999999999999,Rock
43,4.46e-4,0.29,245503.5,0.938,0.89,E,0.545,-7.082000000000001,Minor,0.108,120.488,0.196,Classical
42,0.00126,0.406,253613,0.919,0,D,0.183,-3.569,Minor,0.102,175.935,0.511,Anime
45,0.0806,0.8,255547,0.6459999999999999,0,C#,0.0979,-10.556,Minor,0.267,95.105,0.52,Jazz
37,0.951,0.273,487667,0.128,0.928,C,0.127,-17.724,Minor,0.0358,109.163,0.118,Classical
38,0.0393,0.76,302816,0.44,0.927,A,0.131,-13.630999999999998,Major,0.0623,177.79,0.743,Jazz
36,0.954,0.092,478387,0.114,0.541,E,0.122,-21.167,Minor,0.0442,84.632,0.0407,Classical
67,0.0267,0.748,222200,0.767,0,B,0.3339999999999999,-7.806,Minor,0.172,133.929,0.519,Rap
75,0.133,0.728,176702,0.607,0,C#,0.0864,-8.417,Minor,0.132,129.938,0.445,Rap
38,0.0887,0.573,286787,0.752,0.0213,A,0.263,-8.32,Major,0.0294,134.118,0.6970000000000001,Blues
50,0.61,0.62,222200,0.495,0,F#,0.12,-8.594,Major,0.0244,101.956,0.487,Country
49,0.138,0.72,209308,0.7090000000000001,0,G#,0.104,-5.795,Major,0.0653,130.04,0.6,Country
53,0.7170000000000001,0.462,287440,0.237,0,C#,0.109,-10.02,Major,0.0313,128.007,0.155,Rock
52,0.015,0.5529999999999999,281360,0.845,0,G#,0.366,-3.977,Major,0.049,128.064,0.677,Anime
35,0.0016899999999999,0.47,193813,0.95,0,G,0.307,-2.693,Major,0.068,92.45,0.7509999999999999,Anime
47,0.4479999999999999,0.54,210413,0.497,2.4100000000000003e-5,C#,0.111,-11.965,Major,0.0408,100.992,0.29,Alternative
32,0.996,0.483,140173,0.00585,0.925,C,0.092,-30.275,Minor,0.0576,99.204,0.1159999999999999,Classical
67,0.0451,0.664,201693,0.7879999999999999,0.0416,D,0.1169999999999999,-12.323,Major,0.0294,124.51,0.8690000000000001,Rock
42,0.19,0.552,266520,0.384,3.3e-5,A#,0.0852,-9.641,Major,0.0249,139.986,0.286,Country
57,0.0159,0.581,124291,0.755,0.597,A,0.6809999999999999,-7.515,Major,0.0276,84.97200000000001,0.332,Hip-Hop
39,0.417,0.5539999999999999,287667,0.6779999999999999,0.0162,B,0.0812,-6.754,Major,0.0405,138.06,0.372,Country
61,0.00105,0.306,186373,0.873,0,C,0.52,-3.668,Minor,0.0567,198.387,0.452,Alternative
58,0.8959999999999999,0.7040000000000001,206507,0.103,0,F,0.192,-15.056,Minor,0.0609,84.51100000000001,0.469,Jazz
35,0.991,0.362,245503.5,0.0617,0.916,G,0.171,-24.588,Major,0.0379,93.635,0.392,Classical
0,0.987,0.293,1018613,0.142,0.903,A#,0.0802,-17.665,Major,0.0334,98.58,0.0708,Classical
54,0.596,0.516,182560,0.457,0,G#,0.106,-12.609000000000002,Major,0.184,173.93400000000003,0.455,Country
66,0.00106,0.639,218827,0.8370000000000001,0.5579999999999999,C#,0.0559,-10.011,Major,0.0616,143.97,0.911,Alternative
33,0.836,0.423,454840,0.266,0.191,D,0.181,-16.729,Major,0.0409,107.522,0.267,Classical
66,0.72,0.775,211573,0.417,0,G,0.125,-8.895,Minor,0.0974,109.956,0.608,Hip-Hop
50,9.62e-5,0.375,418773,0.728,0.00411,D,0.0781,-6.475,Major,0.0442,151.011,0.344,Electronic
23,0.00134,0.569,427680,0.519,0.488,C#,0.187,-7.108,Minor,0.0491,97.44,0.081,Electronic
63,0.128,0.442,215747,0.83,0,A,0.129,-4.02,Major,0.146,89.338,0.578,Rap
41,0.7979999999999999,0.578,275226,0.254,0.966,F,0.0814,-14.193,Major,0.0276,66.642,0.18,Jazz
24,0.903,0.299,752573,0.0602,0.894,D#,0.15,-24.226,Major,0.038,113.876,0.0761,Classical
54,0.0852,0.727,151933,0.645,1.24e-5,C#,0.405,-5.994,Minor,0.053,119.957,0.281,Rap
68,0.0287,0.75,204707,0.7709999999999999,0,B,0.109,-5.622999999999999,Major,0.21,83.064,0.8220000000000001,Hip-Hop
50,5.68e-5,0.233,245503.5,0.99,0,G#,0.0933,-3.5460000000000003,Major,0.129,121.084,0.213,Alternative
74,0.0832,0.51,226867,0.898,0,B,0.071,-3.15,Major,0.0696,144.056,0.596,Country
46,0.0809,0.507,266547,0.77,0,C,0.214,-5.018,Major,0.0424,155.945,0.482,Alternative
35,0.36,0.701,169253,0.371,0,F,0.12,-12.083,Major,0.0304,88.01,0.397,Country
11,0.0646,0.61,127947,0.523,0.89,B,0.158,-14.688,Minor,0.0355,99.995,0.471,Anime
25,0.3,0.8190000000000001,287093,0.611,1.99e-4,C,0.108,-6.287000000000001,Major,0.114,173.926,0.894,Blues
25,0.0019199999999999,0.254,143813,0.763,0.7829999999999999,D,0.32,-7.069,Minor,0.0545,178.774,0.246,Anime
42,0.0101,0.3329999999999999,303093,0.851,0,G,0.2769999999999999,-5.292999999999999,Major,0.0948,108.25,0.44,Alternative
60,0.524,0.7170000000000001,173827,0.5660000000000001,5.2e-5,F#,0.141,-10.171,Major,0.12,124.004,0.358,Hip-Hop
35,0.0113,0.424,311787,0.841,0.0197,C,0.0972,-4.342,Major,0.0549,152.003,0.148,Electronic
50,8.11e-6,0.3429999999999999,338200,0.746,0.0831,C,0.265,-7.791,Major,0.0291,159.833,0.1939999999999999,Alternative
47,0.1,0.622,374453,0.674,0,B,0.0685,-4.94,Major,0.0275,97.991,0.633,Alternative
60,0.119,0.789,277893,0.585,0.00106,F#,0.0969,-8.33,Minor,0.0834,100.034,0.7070000000000001,Jazz
32,0.965,0.492,156822,0.123,0.93,C,0.111,-22.395,Minor,0.0425,115.651,0.38,Classical
36,0.915,0.642,157227,0.408,0.188,C#,0.124,-14.493,Major,0.0346,150.475,0.962,Jazz
60,0.0819999999999999,0.8029999999999999,247160,0.718,8.81e-4,A,0.079,-6.457000000000001,Minor,0.0357,115.017,0.933,Rock
30,0.695,0.6,271169,0.288,3.1e-4,A,0.142,-12.462,Minor,0.0283,77.041,0.254,Electronic
37,0.344,0.608,212227,0.504,0.0171,F#,0.113,-12.431,Major,0.0432,104.801,0.602,Jazz
60,0.569,0.376,242947,0.722,4.69e-5,B,0.1639999999999999,-3.553,Major,0.0354,159.842,0.4579999999999999,Country
49,1.05e-4,0.503,205520,0.942,0,E,0.248,-5.025,Minor,0.094,106.039,0.4,Alternative
64,0.479,0.6409999999999999,212428,0.579,9.58e-5,A,0.214,-8.277999999999999,Major,0.0895,145.994,0.421,Hip-Hop
76,0.176,0.741,178400,0.6859999999999999,0.5529999999999999,D,0.439,-5.704,Major,0.0361,102.027,0.418,Rap
37,0.0018600000000000001,0.485,295360,0.594,3.41e-5,F,0.115,-13.563,Major,0.0335,173.456,0.344,Electronic
50,0.176,0.8290000000000001,300745,0.711,0,C#,0.0901,-5.03,Major,0.067,117.972,0.654,Hip-Hop
50,0.968,0.501,245503.5,0.109,0.0137,F,0.125,-17.994,Major,0.115,142.993,0.307,Classical
45,0.048,0.818,218693,0.7879999999999999,0,F,0.713,-5.016,Minor,0.135,125.008,0.4589999999999999,Country
46,0.0851,0.309,810322,0.838,0.63,D,0.143,-8.134,Major,0.132,115.26,0.391,Jazz
33,0.962,0.753,194036,0.211,0.715,B,0.096,-13.762,Minor,0.0409,102.867,0.853,Jazz
21,8.89e-4,0.516,259530,0.983,0.00243,A,0.0684,-3.641,Major,0.0981,94.986,0.557,Anime
53,3.37e-4,0.421,255840,0.978,2.99e-4,D,0.0636,-4.664,Minor,0.0636,186.093,0.457,Alternative
44,3.59e-6,0.434,183147,0.94,0,E,0.0959,-3.494,Major,0.0546,91.012,0.497,Alternative
60,0.0255,0.546,278715,0.606,0,C,0.1,-4.158,Major,0.0409999999999999,129.996,0.413,Rap
40,0.5660000000000001,0.513,185260,0.2739999999999999,0,G,0.0924,-15.904000000000002,Major,0.0453,183.818,0.4629999999999999,Alternative
37,0.182,0.639,278173,0.6579999999999999,0,G,0.129,-7.568,Major,0.0618,93.019,0.5770000000000001,Country
43,0.795,0.624,270693,0.2,0.0019199999999999,A#,0.13,-8.685,Major,0.0521,110.068,0.172,Country
47,0.614,0.523,380447,0.364,0.731,F,0.0816,-13.538,Minor,0.0645,116.292,0.795,Jazz
18,0.742,0.586,121987,0.565,0.726,F,0.1369999999999999,-9.099,Major,0.0399,60.014,0.523,Anime
49,0.0938,0.759,184575,0.762,0,A#,0.0829,-4.486000000000001,Minor,0.0688,125.01,0.27,Hip-Hop
43,0.7090000000000001,0.142,274400,0.271,0.892,D,0.126,-12.26,Major,0.0321,165.095,0.0962,Classical
51,0.648,0.741,229782,0.521,8.94e-6,E,0.111,-8.725,Minor,0.0363,87.00299999999999,0.7829999999999999,Rock
27,0.7020000000000001,0.738,160240,0.411,0.0086,D,0.106,-8.988,Minor,0.0507,76.005,0.6509999999999999,Blues
52,0.879,0.6709999999999999,168680,0.262,1.88e-6,F,0.0957,-11.473,Minor,0.0388,114.461,0.233,Jazz
19,0.00205,0.456,247880,0.904,1.4499999999999998e-5,D,0.0904,-4.807,Minor,0.123,160.02700000000002,0.353,Anime
48,0.198,0.49,310227,0.324,0.00614,D,0.0635,-15.119000000000002,Major,0.0623,188.451,0.586,Blues
54,0.0241,0.7070000000000001,117707,0.617,0,C#,0.0987,-5.439,Major,0.115,157.066,0.337,Hip-Hop
56,0.298,0.632,180000,0.742,0,G#,0.433,-7.041,Major,0.0846,160.037,0.657,Rap
45,0.00106,0.541,206000,0.889,0,B,0.294,-4.103,Major,0.0579,82.51,0.652,Alternative
